date,origin_country,destination_id,route,flights_count,seat_capacity,load_factor,avg_airfare,airline
2026-11-03,DEU,NLD,DEU-NLD,9,1602.0,0.7467,147.35,EK
2026-11-03,DEU,EGY,DEU-EGY,8,1232.0,0.8901,332.76,QR
2026-11-03,GBR,LBN,GBR-LBN,1,181.0,0.6061,430.0,UA
2026-11-03,AUS,UKR,AUS-UKR,3,420.0,0.6783,366.14,QR
2026-11-03,IND,NLD,IND-NLD,8,1376.0,0.7157,350.77,AA
2026-11-03,CAN,ROU,CAN-ROU,2,302.0,0.6826,425.56,TK
2026-11-03,NLD,GRC,NLD-GRC,9,1260.0,0.77,455.62,TK
2026-11-03,NLD,FRA,NLD-FRA,4,644.0,0.8613,285.87,KL
2026-11-03,JPN,ESP,JPN-ESP,1,187.0,0.7614,159.92,EK
2026-11-03,CAN,DEU,CAN-DEU,1,184.0,0.45,150.86,UA
2026-11-03,CHN,MDA,CHN-MDA,2,398.0,0.452,275.3,AF
2026-11-03,AUS,JOR,AUS-JOR,2,364.0,0.5884,297.04,DL
2026-11-03,USA,GBR,USA-GBR,1,152.0,0.6564,494.25,AF
2026-11-03,CHN,GRC,CHN-GRC,1,157.0,0.6679,241.51,AA
2026-11-03,AUS,ISR,AUS-ISR,4,736.0,0.7312,275.54,DL
2026-11-03,NLD,ISR,NLD-ISR,9,1584.0,0.7965,248.57,EK
2026-11-03,DEU,SAU,DEU-SAU,10,1840.0,0.4677,332.89,BA
2026-11-04,IND,USA,IND-USA,8,1368.0,0.6288,392.33,UA
2026-11-04,NLD,LBN,NLD-LBN,5,805.0,0.6812,468.82,BA
2026-11-04,GBR,ARE,GBR-ARE,4,604.0,0.4695,408.61,BA
2026-11-04,IND,UKR,IND-UKR,5,970.0,0.7108,246.81,DL
2026-11-04,IND,GBR,IND-GBR,8,1296.0,0.45,501.55,EK
2026-11-04,JPN,THA,JPN-THA,11,2145.0,0.7755,502.2,UA
2026-11-04,JPN,POL,JPN-POL,9,1548.0,0.7823,360.31,LH
2026-11-04,IND,ISR,IND-ISR,4,600.0,0.45,534.79,KL
2026-11-04,CHN,ISR,CHN-ISR,9,1548.0,0.6237,365.91,EK
2026-11-04,DEU,RUS,DEU-RUS,2,376.0,0.8573,176.35,QR
2026-11-05,CHN,EGY,CHN-EGY,5,960.0,0.7188,413.17,EK
2026-11-05,GBR,RUS,GBR-RUS,10,1590.0,0.5704,405.8,KL
2026-11-05,GBR,EGY,GBR-EGY,8,1448.0,0.672,287.99,BA
2026-11-05,CAN,ESP,CAN-ESP,4,792.0,0.7966,187.62,DL
2026-11-05,USA,SAU,USA-SAU,11,1661.0,0.45,255.1,LH
2026-11-05,CHN,JOR,CHN-JOR,1,181.0,0.6879,389.46,BA
2026-11-05,CHN,UKR,CHN-UKR,1,173.0,0.8709,184.14,QR
2026-11-05,USA,CYP,USA-CYP,9,1521.0,0.45,330.03,QR
2026-11-05,USA,DEU,USA-DEU,6,882.0,0.5259,179.53,AF
2026-11-05,JPN,ITA,JPN-ITA,5,730.0,0.45,336.48,KL
2026-11-05,JPN,NLD,JPN-NLD,11,1705.0,0.8276,282.32,AF
2026-11-05,CAN,FRA,CAN-FRA,3,534.0,0.759,465.64,AF
2026-11-05,IND,PRT,IND-PRT,5,885.0,0.659,295.56,KL
2026-11-06,JPN,POL,JPN-POL,4,692.0,0.45,435.25,LH
2026-11-06,FRA,DEU,FRA-DEU,5,865.0,0.752,265.51,QR
2026-11-06,IND,ROU,IND-ROU,11,1848.0,0.45,181.39,KL
2026-11-06,DEU,MDA,DEU-MDA,11,1727.0,0.7552,418.27,LH
2026-11-06,DEU,UKR,DEU-UKR,1,170.0,0.6777,272.64,DL
2026-11-06,FRA,PRT,FRA-PRT,11,1573.0,0.7893,558.33,DL
2026-11-06,DEU,GRC,DEU-GRC,2,280.0,0.5848,302.14,QR
2026-11-06,GBR,POL,GBR-POL,1,156.0,0.543,200.9,BA
2026-11-06,FRA,GBR,FRA-GBR,7,994.0,0.6459,509.4,AA
2026-11-06,USA,POL,USA-POL,6,1050.0,0.8578,559.01,BA
2026-11-06,DEU,THA,DEU-THA,3,531.0,0.7785,433.23,EK
2026-11-06,JPN,ESP,JPN-ESP,4,748.0,0.5516,155.24,QR
2026-11-06,GBR,ISR,GBR-ISR,10,1520.0,0.863,230.27,AA
2026-11-06,DEU,DEU,DEU-DEU,1,142.0,0.45,459.75,AA
2026-11-06,CHN,MDA,CHN-MDA,7,1267.0,0.7836,218.05,DL
2026-11-06,USA,FRA,USA-FRA,9,1404.0,0.6601,232.96,AF
2026-11-06,FRA,DEU,FRA-DEU,10,1400.0,0.5283,230.65,DL
2026-11-06,CHN,THA,CHN-THA,9,1548.0,0.8034,402.84,LH
2026-11-06,DEU,USA,DEU-USA,10,1510.0,0.7052,254.67,DL
2026-11-07,CAN,GRC,CAN-GRC,7,987.0,0.8871,408.21,AF
2026-11-07,USA,GBR,USA-GBR,8,1360.0,0.8548,492.99,UA
2026-11-07,FRA,MDA,FRA-MDA,4,668.0,0.4655,198.34,KL
2026-11-07,IND,ARE,IND-ARE,2,280.0,0.5736,152.85,BA
2026-11-07,GBR,CYP,GBR-CYP,2,346.0,0.5566,182.44,AA
2026-11-07,DEU,ITA,DEU-ITA,6,1062.0,0.7623,196.29,EK
2026-11-07,CAN,PRT,CAN-PRT,7,1295.0,0.5918,178.07,LH
2026-11-07,NLD,ESP,NLD-ESP,2,328.0,0.5439,517.35,UA
2026-11-07,FRA,TUR,FRA-TUR,2,334.0,0.45,215.88,UA
2026-11-07,DEU,ITA,DEU-ITA,6,1050.0,0.7914,240.39,TK
2026-11-07,USA,UKR,USA-UKR,10,1820.0,0.716,408.51,AF
2026-11-07,NLD,ROU,NLD-ROU,5,745.0,0.7606,473.87,AA
2026-11-07,CAN,JOR,CAN-JOR,4,716.0,0.714,308.37,EK
2026-11-07,CAN,MDA,CAN-MDA,4,692.0,0.8905,488.44,KL
2026-11-07,CAN,LBN,CAN-LBN,6,1032.0,0.8358,465.56,UA
2026-11-07,CAN,EGY,CAN-EGY,11,2024.0,0.45,179.37,LH
2026-11-07,USA,FRA,USA-FRA,6,996.0,0.5759,263.13,AA
2026-11-07,JPN,ITA,JPN-ITA,9,1638.0,0.6859,381.09,BA
2026-11-07,GBR,MDA,GBR-MDA,11,1914.0,0.6617,453.23,DL
2026-11-07,JPN,ISR,JPN-ISR,11,1881.0,0.7349,401.27,BA
2026-11-07,GBR,CYP,GBR-CYP,3,432.0,0.45,161.02,DL
2026-11-07,USA,NLD,USA-NLD,7,1190.0,0.6121,446.94,TK
2026-11-07,DEU,FRA,DEU-FRA,10,1520.0,0.7919,371.3,QR
2026-11-08,CHN,THA,CHN-THA,4,788.0,0.8649,447.5,QR
2026-11-08,CHN,DEU,CHN-DEU,9,1404.0,0.6848,512.33,KL
2026-11-08,FRA,GBR,FRA-GBR,7,1043.0,0.5242,503.27,AA
2026-11-08,DEU,DEU,DEU-DEU,6,876.0,0.4906,409.07,UA
2026-11-08,DEU,THA,DEU-THA,4,636.0,0.8591,523.12,BA
2026-11-08,DEU,SAU,DEU-SAU,6,906.0,0.45,307.6,DL
2026-11-08,FRA,JOR,FRA-JOR,5,980.0,0.9219,452.93,QR
2026-11-08,DEU,UKR,DEU-UKR,10,1840.0,0.7306,317.9,TK
2026-11-08,IND,ITA,IND-ITA,10,1750.0,0.7617,496.67,EK
2026-11-08,CHN,JOR,CHN-JOR,8,1504.0,0.5166,424.14,DL
2026-11-08,GBR,CYP,GBR-CYP,10,1990.0,0.5104,152.72,UA
2026-11-08,USA,FRA,USA-FRA,3,543.0,0.5679,232.74,QR
2026-11-08,CAN,NLD,CAN-NLD,3,465.0,0.95,257.38,EK
2026-11-08,CAN,USA,CAN-USA,11,1859.0,0.6495,244.29,QR
2026-11-08,CHN,SAU,CHN-SAU,1,146.0,0.6209,350.97,TK
2026-11-09,AUS,ITA,AUS-ITA,1,167.0,0.8195,408.87,KL
2026-11-09,CAN,GBR,CAN-GBR,3,516.0,0.4785,177.86,TK
2026-11-09,JPN,FRA,JPN-FRA,7,1050.0,0.5336,410.29,DL
2026-11-09,IND,GRC,IND-GRC,1,176.0,0.7559,316.97,TK
2026-11-09,NLD,USA,NLD-USA,4,592.0,0.7072,264.29,EK
2026-11-09,FRA,EGY,FRA-EGY,9,1638.0,0.6256,443.3,AA
2026-11-09,JPN,GBR,JPN-GBR,7,1162.0,0.6984,385.29,DL
2026-11-09,GBR,SAU,GBR-SAU,4,696.0,0.9429,331.42,BA
2026-11-09,IND,JOR,IND-JOR,6,1014.0,0.8761,213.36,AF
2026-11-09,AUS,ARE,AUS-ARE,9,1512.0,0.9168,575.35,TK
2026-11-10,AUS,MDA,AUS-MDA,3,549.0,0.881,225.43,QR
2026-11-10,USA,UKR,USA-UKR,8,1344.0,0.7643,409.2,QR
2026-11-10,CHN,EGY,CHN-EGY,2,334.0,0.4754,339.5,BA
2026-11-10,CAN,SAU,CAN-SAU,3,456.0,0.6479,328.52,DL
2026-11-10,FRA,POL,FRA-POL,3,552.0,0.7305,182.96,KL
2026-11-10,NLD,SAU,NLD-SAU,3,462.0,0.45,305.88,DL
2026-11-10,DEU,THA,DEU-THA,10,1920.0,0.6623,448.38,DL
2026-11-10,DEU,ESP,DEU-ESP,11,1540.0,0.7739,172.53,UA
2026-11-10,DEU,CYP,DEU-CYP,4,668.0,0.8123,343.62,DL
2026-11-10,CAN,NLD,CAN-NLD,7,1316.0,0.5183,318.37,AA
2026-11-10,USA,USA,USA-USA,10,1730.0,0.9048,204.63,EK
2026-11-10,FRA,JOR,FRA-JOR,6,894.0,0.5615,479.11,AA
2026-11-10,IND,ISR,IND-ISR,7,1267.0,0.6971,474.02,AF
2026-11-10,USA,ROU,USA-ROU,3,516.0,0.6044,369.35,UA
2026-11-10,DEU,MDA,DEU-MDA,3,585.0,0.8167,520.3,AA
2026-11-10,NLD,NLD,NLD-NLD,11,1892.0,0.8224,256.98,LH
2026-11-10,IND,NLD,IND-NLD,1,169.0,0.5717,327.2,UA
2026-11-10,JPN,ISR,JPN-ISR,2,296.0,0.45,388.12,UA
2026-11-10,FRA,MDA,FRA-MDA,1,171.0,0.7219,209.99,AA
2026-11-10,IND,GRC,IND-GRC,1,161.0,0.6792,345.24,KL
2026-11-10,CHN,SAU,CHN-SAU,4,616.0,0.6017,389.16,AF
2026-11-11,USA,EGY,USA-EGY,5,805.0,0.6114,503.35,AF
2026-11-11,CAN,ISR,CAN-ISR,1,184.0,0.8349,144.4,EK
2026-11-11,CHN,ARE,CHN-ARE,3,537.0,0.7937,535.51,AA
2026-11-11,CHN,NLD,CHN-NLD,4,716.0,0.7088,140.26,EK
2026-11-11,USA,JOR,USA-JOR,5,755.0,0.5348,242.21,LH
2026-11-11,FRA,RUS,FRA-RUS,4,732.0,0.6897,147.08,AF
2026-11-11,AUS,DEU,AUS-DEU,11,1639.0,0.7789,318.89,KL
2026-11-11,NLD,ROU,NLD-ROU,11,1672.0,0.4511,585.18,KL
2026-11-12,DEU,ISR,DEU-ISR,2,368.0,0.6839,433.55,UA
2026-11-12,CHN,JOR,CHN-JOR,5,765.0,0.45,480.91,BA
2026-11-12,FRA,NLD,FRA-NLD,1,175.0,0.6819,426.52,AF
2026-11-12,DEU,RUS,DEU-RUS,8,1128.0,0.5902,147.43,AF
2026-11-12,FRA,ESP,FRA-ESP,6,1116.0,0.5426,142.28,DL
2026-11-12,DEU,ROU,DEU-ROU,11,1661.0,0.8322,249.49,EK
2026-11-12,FRA,ARE,FRA-ARE,3,450.0,0.7271,496.81,AF
2026-11-12,NLD,LBN,NLD-LBN,8,1336.0,0.656,529.32,UA
2026-11-12,DEU,GBR,DEU-GBR,11,2101.0,0.5637,168.15,AA
2026-11-12,GBR,ARE,GBR-ARE,4,756.0,0.5699,359.11,EK
2026-11-12,AUS,MDA,AUS-MDA,10,1960.0,0.595,197.35,EK
2026-11-12,IND,GRC,IND-GRC,3,582.0,0.4689,355.65,EK
2026-11-12,CAN,USA,CAN-USA,1,189.0,0.45,215.83,QR
2026-11-12,GBR,DEU,GBR-DEU,11,1892.0,0.6259,482.11,QR
2026-11-12,IND,MDA,IND-MDA,6,978.0,0.7064,179.1,UA
2026-11-12,CAN,ROU,CAN-ROU,11,1804.0,0.5931,527.52,BA
2026-11-12,NLD,JOR,NLD-JOR,7,1288.0,0.5306,414.61,BA
2026-11-12,CHN,POL,CHN-POL,7,994.0,0.45,334.18,AF
2026-11-12,GBR,DEU,GBR-DEU,7,1099.0,0.4829,491.94,DL
2026-11-12,AUS,PRT,AUS-PRT,9,1476.0,0.6334,500.35,BA
2026-11-12,JPN,ESP,JPN-ESP,3,462.0,0.5102,144.08,AF
2026-11-12,FRA,JOR,FRA-JOR,3,429.0,0.7017,361.07,LH
2026-11-12,CAN,USA,CAN-USA,8,1472.0,0.45,218.76,UA
2026-11-12,USA,LBN,USA-LBN,2,320.0,0.45,344.56,TK
2026-11-12,CHN,TUR,CHN-TUR,5,965.0,0.5607,382.4,AA
2026-11-12,USA,ISR,USA-ISR,3,564.0,0.45,302.4,EK
2026-11-13,JPN,ESP,JPN-ESP,4,784.0,0.5873,153.9,LH
2026-11-13,USA,USA,USA-USA,3,432.0,0.5576,188.52,AA
2026-11-13,IND,ITA,IND-ITA,8,1328.0,0.7027,482.06,AA
2026-11-13,DEU,RUS,DEU-RUS,4,680.0,0.7889,179.23,AA
2026-11-13,JPN,SAU,JPN-SAU,5,870.0,0.7638,251.27,UA
2026-11-13,CAN,ITA,CAN-ITA,2,336.0,0.6906,177.54,QR
2026-11-13,CAN,ROU,CAN-ROU,8,1376.0,0.45,539.27,BA
2026-11-13,NLD,JOR,NLD-JOR,4,572.0,0.6337,482.73,TK
2026-11-13,CAN,SAU,CAN-SAU,4,716.0,0.4919,371.77,DL
2026-11-13,JPN,UKR,JPN-UKR,7,1134.0,0.8279,164.47,DL
2026-11-13,DEU,UKR,DEU-UKR,2,338.0,0.6927,344.6,KL
2026-11-13,GBR,ISR,GBR-ISR,2,288.0,0.884,204.01,LH
2026-11-13,GBR,DEU,GBR-DEU,10,1740.0,0.7046,606.09,UA
2026-11-13,DEU,USA,DEU-USA,1,147.0,0.6916,228.87,LH
2026-11-13,CAN,ITA,CAN-ITA,9,1494.0,0.5128,191.7,KL
2026-11-13,DEU,NLD,DEU-NLD,2,346.0,0.6405,161.05,KL
2026-11-13,GBR,ROU,GBR-ROU,3,480.0,0.7785,326.03,TK
2026-11-13,NLD,GBR,NLD-GBR,6,1026.0,0.7645,321.42,LH
2026-11-13,USA,NLD,USA-NLD,7,1351.0,0.7091,590.92,AF
2026-11-13,GBR,ISR,GBR-ISR,1,162.0,0.7783,211.49,TK
2026-11-13,AUS,DEU,AUS-DEU,8,1440.0,0.8804,281.28,DL
2026-11-13,CHN,THA,CHN-THA,6,900.0,0.9303,450.97,LH
2026-11-13,DEU,ROU,DEU-ROU,4,584.0,0.6933,249.96,KL
2026-11-13,CHN,MDA,CHN-MDA,11,2002.0,0.7098,285.0,LH
2026-11-14,AUS,MDA,AUS-MDA,7,1120.0,0.7837,192.38,TK
2026-11-14,JPN,POL,JPN-POL,4,592.0,0.583,442.93,BA
2026-11-14,GBR,ITA,GBR-ITA,7,1127.0,0.7556,167.27,TK
2026-11-14,CHN,GBR,CHN-GBR,8,1560.0,0.7087,338.98,LH
2026-11-14,USA,ESP,USA-ESP,7,1092.0,0.4746,473.66,LH
2026-11-14,USA,USA,USA-USA,7,1358.0,0.45,162.44,QR
2026-11-14,IND,POL,IND-POL,9,1557.0,0.7783,227.43,BA
2026-11-14,USA,USA,USA-USA,3,537.0,0.8441,180.75,LH
2026-11-14,DEU,LBN,DEU-LBN,4,680.0,0.5322,421.17,EK
2026-11-14,DEU,ESP,DEU-ESP,5,895.0,0.6564,141.78,KL
2026-11-14,FRA,GRC,FRA-GRC,11,2123.0,0.6214,545.38,TK
2026-11-14,AUS,POL,AUS-POL,1,163.0,0.8157,308.53,AF
2026-11-14,CAN,USA,CAN-USA,5,820.0,0.6892,256.12,LH
2026-11-14,NLD,JOR,NLD-JOR,10,1700.0,0.45,396.37,EK
2026-11-14,FRA,SAU,FRA-SAU,6,1182.0,0.8162,575.24,KL
2026-11-15,CAN,ITA,CAN-ITA,8,1536.0,0.57,171.64,QR
2026-11-15,JPN,ARE,JPN-ARE,10,1800.0,0.7542,318.08,AF
2026-11-15,GBR,UKR,GBR-UKR,8,1360.0,0.7135,382.02,EK
2026-11-15,CHN,ROU,CHN-ROU,3,534.0,0.5901,501.04,EK
2026-11-15,JPN,SAU,JPN-SAU,3,477.0,0.6885,238.37,AA
2026-11-15,CAN,EGY,CAN-EGY,4,560.0,0.7519,148.68,EK
2026-11-15,JPN,DEU,JPN-DEU,1,148.0,0.6898,573.93,AA
2026-11-15,CHN,NLD,CHN-NLD,3,585.0,0.7172,146.65,DL
2026-11-15,NLD,USA,NLD-USA,9,1584.0,0.7589,217.78,AA
2026-11-15,CAN,ESP,CAN-ESP,11,2134.0,0.6664,202.34,KL
2026-11-15,AUS,JOR,AUS-JOR,4,652.0,0.7302,376.32,AA
2026-11-15,DEU,FRA,DEU-FRA,1,183.0,0.6986,399.52,LH
2026-11-16,DEU,LBN,DEU-LBN,7,1183.0,0.8863,392.96,TK
2026-11-16,AUS,CYP,AUS-CYP,1,195.0,0.45,592.71,KL
2026-11-16,GBR,UKR,GBR-UKR,9,1647.0,0.6749,380.29,LH
2026-11-16,CHN,USA,CHN-USA,6,1116.0,0.572,569.45,QR
2026-11-16,AUS,GBR,AUS-GBR,4,752.0,0.7516,334.28,DL
2026-11-16,GBR,TUR,GBR-TUR,3,582.0,0.8952,233.79,UA
2026-11-16,GBR,RUS,GBR-RUS,1,198.0,0.6186,460.97,LH
2026-11-16,CHN,USA,CHN-USA,11,1760.0,0.6326,517.17,LH
2026-11-16,FRA,LBN,FRA-LBN,10,1670.0,0.6621,313.17,UA
2026-11-16,GBR,NLD,GBR-NLD,11,1782.0,0.7169,368.39,UA
2026-11-16,CAN,CYP,CAN-CYP,8,1120.0,0.45,537.28,AA
2026-11-16,GBR,UKR,GBR-UKR,7,1330.0,0.5988,341.54,TK
2026-11-16,FRA,TUR,FRA-TUR,1,151.0,0.695,199.93,LH
2026-11-16,IND,GBR,IND-GBR,11,1694.0,0.935,519.29,TK
2026-11-16,AUS,JOR,AUS-JOR,4,568.0,0.7716,346.08,EK
2026-11-16,NLD,LBN,NLD-LBN,4,652.0,0.6442,508.6,BA
2026-11-16,JPN,USA,JPN-USA,4,688.0,0.45,342.55,AF
2026-11-16,USA,JOR,USA-JOR,9,1521.0,0.4852,244.27,QR
2026-11-16,JPN,PRT,JPN-PRT,1,169.0,0.45,248.87,AA
2026-11-16,GBR,POL,GBR-POL,8,1568.0,0.5434,216.06,AA
2026-11-16,DEU,FRA,DEU-FRA,1,192.0,0.4534,413.3,DL
2026-11-16,AUS,GBR,AUS-GBR,5,765.0,0.789,316.07,UA
2026-11-17,AUS,RUS,AUS-RUS,11,1782.0,0.4823,250.53,BA
2026-11-17,CHN,ESP,CHN-ESP,5,805.0,0.7772,437.66,EK
2026-11-17,DEU,NLD,DEU-NLD,11,1595.0,0.6021,180.79,DL
2026-11-17,GBR,LBN,GBR-LBN,2,344.0,0.8487,484.31,AA
2026-11-17,NLD,PRT,NLD-PRT,4,636.0,0.8466,316.54,TK
2026-11-17,NLD,ESP,NLD-ESP,10,1740.0,0.4692,597.66,QR
2026-11-17,CAN,POL,CAN-POL,7,1043.0,0.8623,256.3,UA
2026-11-17,USA,MDA,USA-MDA,9,1791.0,0.6337,373.77,BA
2026-11-17,CHN,ITA,CHN-ITA,5,890.0,0.7649,462.83,LH
2026-11-17,IND,ITA,IND-ITA,8,1312.0,0.5737,613.64,QR
2026-11-17,DEU,ROU,DEU-ROU,11,2068.0,0.8747,267.57,TK
2026-11-17,CAN,FRA,CAN-FRA,9,1323.0,0.5857,583.8,AA
2026-11-17,JPN,ISR,JPN-ISR,8,1568.0,0.45,427.91,TK
2026-11-17,FRA,ESP,FRA-ESP,11,2046.0,0.913,154.53,QR
2026-11-17,DEU,UKR,DEU-UKR,4,584.0,0.866,345.64,DL
2026-11-17,USA,RUS,USA-RUS,10,1800.0,0.6971,513.81,BA
2026-11-17,GBR,TUR,GBR-TUR,7,1043.0,0.8862,214.12,QR
2026-11-17,CHN,MDA,CHN-MDA,5,810.0,0.5944,249.63,AF
2026-11-17,CAN,SAU,CAN-SAU,9,1485.0,0.95,296.71,BA
2026-11-17,NLD,JOR,NLD-JOR,9,1260.0,0.5741,470.27,UA
2026-11-17,CHN,ISR,CHN-ISR,11,1705.0,0.846,431.0,DL
2026-11-17,DEU,TUR,DEU-TUR,9,1440.0,0.8815,393.58,QR
2026-11-17,JPN,FRA,JPN-FRA,7,1274.0,0.7819,439.46,AA
2026-11-17,JPN,JOR,JPN-JOR,11,1837.0,0.8136,203.23,QR
2026-11-17,FRA,DEU,FRA-DEU,8,1168.0,0.769,215.91,DL
2026-11-18,CAN,PRT,CAN-PRT,9,1692.0,0.7937,178.06,TK
2026-11-18,IND,RUS,IND-RUS,5,950.0,0.7739,324.08,AA
2026-11-18,AUS,DEU,AUS-DEU,2,310.0,0.768,333.08,KL
2026-11-18,JPN,PRT,JPN-PRT,7,1260.0,0.6498,292.74,BA
2026-11-18,CAN,DEU,CAN-DEU,2,322.0,0.7796,152.52,QR
2026-11-18,USA,TUR,USA-TUR,10,1730.0,0.6604,143.7,TK
2026-11-18,IND,ISR,IND-ISR,8,1416.0,0.45,547.92,BA
2026-11-18,FRA,ISR,FRA-ISR,4,636.0,0.7628,282.85,LH
2026-11-18,AUS,CYP,AUS-CYP,6,1152.0,0.624,582.97,KL
2026-11-18,USA,JOR,USA-JOR,6,876.0,0.45,308.73,UA
2026-11-18,CAN,EGY,CAN-EGY,4,612.0,0.45,184.04,QR
2026-11-18,FRA,UKR,FRA-UKR,9,1368.0,0.7336,159.71,DL
2026-11-18,CHN,MDA,CHN-MDA,6,882.0,0.7114,260.98,TK
2026-11-18,DEU,THA,DEU-THA,6,876.0,0.5988,513.24,AA
2026-11-18,JPN,POL,JPN-POL,4,592.0,0.8686,455.44,BA
2026-11-18,USA,RUS,USA-RUS,9,1305.0,0.7926,567.2,QR
2026-11-18,GBR,DEU,GBR-DEU,5,875.0,0.7303,610.96,AF
2026-11-18,JPN,TUR,JPN-TUR,11,1771.0,0.8109,494.06,UA
2026-11-18,CHN,MDA,CHN-MDA,5,900.0,0.8892,260.67,DL
2026-11-19,AUS,LBN,AUS-LBN,11,1595.0,0.5792,318.97,KL
2026-11-19,AUS,MDA,AUS-MDA,10,1960.0,0.7897,192.34,UA
2026-11-19,USA,JOR,USA-JOR,11,1606.0,0.772,313.11,TK
2026-11-19,CAN,UKR,CAN-UKR,3,549.0,0.6728,268.77,QR
2026-11-19,USA,POL,USA-POL,5,890.0,0.45,544.5,DL
2026-11-19,CHN,ITA,CHN-ITA,6,888.0,0.6526,465.55,TK
2026-11-19,USA,GBR,USA-GBR,2,366.0,0.8286,485.51,KL
2026-11-19,NLD,ESP,NLD-ESP,6,1104.0,0.9013,538.59,UA
2026-11-19,DEU,USA,DEU-USA,10,1840.0,0.6306,234.95,AF
2026-11-19,NLD,ISR,NLD-ISR,1,174.0,0.5631,271.42,KL
2026-11-19,FRA,POL,FRA-POL,9,1782.0,0.6842,244.45,BA
2026-11-20,NLD,POL,NLD-POL,10,1440.0,0.767,163.11,BA
2026-11-20,GBR,ARE,GBR-ARE,11,1881.0,0.6819,407.89,QR
2026-11-20,AUS,ROU,AUS-ROU,5,800.0,0.494,155.79,UA
2026-11-20,USA,ARE,USA-ARE,2,380.0,0.6957,502.03,KL
2026-11-20,NLD,EGY,NLD-EGY,11,1914.0,0.45,505.64,KL
2026-11-20,CHN,USA,CHN-USA,2,292.0,0.7826,487.1,EK
2026-11-20,NLD,FRA,NLD-FRA,10,1690.0,0.5432,267.13,UA
2026-11-20,JPN,TUR,JPN-TUR,3,540.0,0.5441,478.48,AF
2026-11-20,CAN,ESP,CAN-ESP,8,1552.0,0.8272,194.35,UA
2026-11-20,GBR,USA,GBR-USA,2,372.0,0.45,186.8,BA
2026-11-20,CHN,THA,CHN-THA,7,1365.0,0.7029,484.29,AA
2026-11-20,IND,FRA,IND-FRA,3,501.0,0.45,265.76,LH
2026-11-20,FRA,SAU,FRA-SAU,2,380.0,0.6697,599.85,LH
2026-11-20,JPN,GBR,JPN-GBR,7,1022.0,0.8063,464.67,KL
2026-11-20,NLD,GRC,NLD-GRC,1,182.0,0.7675,511.29,AF
2026-11-20,CHN,LBN,CHN-LBN,7,1134.0,0.5182,426.4,AF
2026-11-20,GBR,PRT,GBR-PRT,11,1914.0,0.5356,389.37,BA
2026-11-20,NLD,JOR,NLD-JOR,5,970.0,0.7005,429.15,DL
2026-11-20,IND,UKR,IND-UKR,10,1680.0,0.7339,244.09,KL
2026-11-20,FRA,UKR,FRA-UKR,6,876.0,0.4779,166.45,QR
2026-11-20,CAN,MDA,CAN-MDA,9,1629.0,0.5235,542.34,EK
2026-11-20,IND,FRA,IND-FRA,5,745.0,0.6296,270.35,DL
2026-11-20,DEU,JOR,DEU-JOR,7,1197.0,0.7316,447.94,UA
2026-11-21,NLD,JOR,NLD-JOR,7,1302.0,0.5665,524.46,EK
2026-11-21,AUS,THA,AUS-THA,10,1890.0,0.7614,406.72,UA
2026-11-21,CAN,EGY,CAN-EGY,11,1958.0,0.7864,176.98,KL
2026-11-21,JPN,RUS,JPN-RUS,11,2101.0,0.6348,172.16,KL
2026-11-21,JPN,CYP,JPN-CYP,11,2024.0,0.6126,455.56,KL
2026-11-21,AUS,THA,AUS-THA,4,668.0,0.5087,450.84,UA
2026-11-21,JPN,JOR,JPN-JOR,9,1602.0,0.6804,207.68,AF
2026-11-21,CHN,POL,CHN-POL,8,1536.0,0.7827,336.64,DL
2026-11-21,AUS,CYP,AUS-CYP,3,420.0,0.5671,631.74,QR
2026-11-21,FRA,ARE,FRA-ARE,6,1134.0,0.8477,474.47,QR
2026-11-21,USA,PRT,USA-PRT,8,1520.0,0.7741,426.06,DL
2026-11-21,USA,THA,USA-THA,9,1602.0,0.6915,393.37,QR
2026-11-21,IND,ROU,IND-ROU,3,489.0,0.8478,191.92,LH
2026-11-21,CHN,ROU,CHN-ROU,6,1038.0,0.6189,506.2,QR
2026-11-21,JPN,NLD,JPN-NLD,7,1001.0,0.8207,355.93,QR
2026-11-21,IND,JOR,IND-JOR,1,181.0,0.6892,186.18,EK
2026-11-21,GBR,SAU,GBR-SAU,11,2090.0,0.5045,408.56,BA
2026-11-21,GBR,EGY,GBR-EGY,6,1146.0,0.8434,312.28,BA
2026-11-22,AUS,THA,AUS-THA,8,1512.0,0.5264,502.43,BA
2026-11-22,GBR,THA,GBR-THA,7,1365.0,0.5324,433.8,EK
2026-11-22,CAN,THA,CAN-THA,3,489.0,0.6587,527.58,QR
2026-11-22,JPN,SAU,JPN-SAU,4,700.0,0.7842,253.72,AA
2026-11-22,CAN,POL,CAN-POL,8,1416.0,0.8149,212.37,UA
2026-11-22,FRA,POL,FRA-POL,3,537.0,0.7347,239.28,AF
2026-11-22,DEU,ISR,DEU-ISR,8,1496.0,0.8738,400.18,AA
2026-11-22,JPN,MDA,JPN-MDA,1,145.0,0.8797,331.95,LH
2026-11-22,AUS,THA,AUS-THA,11,1562.0,0.746,459.7,EK
2026-11-22,USA,UKR,USA-UKR,9,1359.0,0.6341,425.0,TK
2026-11-22,USA,JOR,USA-JOR,3,480.0,0.8005,266.23,LH
2026-11-22,DEU,CYP,DEU-CYP,7,1260.0,0.642,313.45,TK
